
0.8652368,1.7507472
X,Y
0.847305,1.7047261
X,Y
0.82205236,1.6771307
X,Y
0.7960588,1.630031
X,Y
0.76735806,1.6231291
X,Y
0.72481054,1.6575111
X,Y
0.7075007,1.630033
X,Y
0.7182426,1.521708
X,Y
0.6649655,1.5907226
X,Y
0.5921238,1.5505096
X,Y
0.5555718,1.4615306
X,Y
0.4949128,1.4279735
X,Y
0.38036782,1.4414858
X,Y
0.33988822,1.4049181
X,Y
0.2788531,1.4284142
X,Y
0.23698434,1.4264137
X,Y
0.20302114,1.4209274
X,Y
0.167524,1.4289467
X,Y
0.183812,1.3958576
X,Y
0.16289689,1.372752
X,Y
0.15795298,1.3644176
X,Y
-0.21159281,1.2828041
X,Y
-0.22508357,1.3286629
X,Y
-0.22494732,1.2585754
X,Y
-0.25526863,1.3445928
X,Y
-0.2797995,1.3532813
X,Y
-0.31274763,1.3683233
X,Y
-0.3156672,1.3592235
X,Y
-0.32696426,1.3424929
X,Y
-0.37538925,1.3891277
X,Y
-0.39375234,1.3703976
X,Y
-0.41113847,1.390929
X,Y
-0.46259513,1.4068817
X,Y
-0.50473154,1.4464304
X,Y
-0.53557557,1.4147133
X,Y
-0.53106326,1.4023786
X,Y
-0.5934071,1.4420012
X,Y
-0.62269664,1.4502925
X,Y
-0.659253,1.4339597
X,Y
-0.6964251,1.4097048
X,Y
-0.6855458,1.3387312
X,Y
-0.803459,1.4306945
X,Y
-0.8160015,1.407285
X,Y
-0.8504744,1.3869292
X,Y
-0.88670784,1.4117066
X,Y
-0.88559264,1.4284003
X,Y
-0.9112699,1.4022567
X,Y
-0.89734423,1.4539045
X,Y
-0.8932114,1.4842192
X,Y
-0.95025283,1.5003852
X,Y
-0.9914963,1.553884
X,Y
-1.0168027,1.6527624
X,Y
-1.0090929,1.6864352
X,Y
-1.0733994,1.6823153
X,Y
-1.0327353,1.7205638
X,Y
-1.037448,1.7425003
X,Y
-1.1265043,1.7729883
X,Y
-1.1196401,1.7873355
X,Y
-1.1417733,1.8194213
X,Y
-1.149499,1.8401799
X,Y
-1.2125884,1.9117346
X,Y
-1.3306344,1.908473
X,Y
-1.3401941,1.977224
X,Y
-1.2591281,1.9326594
X,Y
-1.2460966,1.9865463
X,Y
-1.2795781,1.995062
X,Y
-1.261216,2.0396311
X,Y
-1.294895,2.0545983
X,Y
-1.234457,2.0881953
X,Y
-1.2870559,2.1263492
X,Y
-1.3937583,2.2302961
X,Y
-1.2064227,2.2297297
X,Y
-1.4223144,2.326847
X,Y
-1.476813,2.3159347
X,Y
-1.4246671,2.4587562
X,Y
-1.329011,2.4232655
X,Y
-1.3206356,2.5108104
X,Y
-1.192257,2.4742293
X,Y
-1.3812083,2.5788736
X,Y
-1.2159946,2.5571194
X,Y
-1.4726003,2.6308167
X,Y
-1.5165924,2.7046223
X,Y
-1.4618491,2.7171655
X,Y
-1.4161111,2.7513802
X,Y
-1.4949244,2.8365731
X,Y
-1.5459769,2.8631234
X,Y
-1.4562821,2.9029753
X,Y
-1.4582112,2.8904889
X,Y
-1.5052027,2.9299755
X,Y
-1.5041435,2.919805
X,Y
-1.5295658,2.969769
X,Y
-1.54013,3.0301268
X,Y
-1.4928759,3.0123866
X,Y
-1.5178423,3.0842788
X,Y
-1.4395578,3.1442528
X,Y
-1.3223512,3.1000352
X,Y
-1.4455676,3.1940513
X,Y
-1.4424877,3.2019563
X,Y
-1.359992,3.2746408
X,Y
-1.4071426,3.3847756
X,Y
-1.462996,3.4174206
X,Y
-1.3663857,3.6275744
X,Y
-1.3690611,3.6171553
X,Y
-1.3743032,3.6516109
X,Y
-1.357848,3.6685505
X,Y
-1.3847189,3.701168
X,Y
-1.2655015,3.6814666
X,Y
-1.3732979,3.734238
X,Y
-1.2943399,3.738558
X,Y
-1.376378,3.7721965
X,Y
-1.493479,3.815846
X,Y
-1.3967052,3.8014708
X,Y
-1.4024926,3.8234901
X,Y
-1.3986492,3.837106
X,Y
-1.3138418,3.8684556
X,Y
-1.2977734,3.8728673
X,Y
-1.3607264,3.930516
X,Y
-1.2940098,3.9457822
X,Y
-1.2139109,3.9272106
X,Y
-1.2354571,3.9838006
X,Y
-1.2073826,3.9623892
X,Y
-1.3333211,4.015414
X,Y
-1.3277036,4.0948634
X,Y
-1.22526,4.0795817
X,Y
-1.185807,4.052988
X,Y
-1.4087596,4.0456696
X,Y
-1.4238487,4.0559797
X,Y
-1.2916479,4.087186
X,Y
-1.2278717,4.1116543
X,Y
-1.2630569,4.1639137
X,Y
-1.4006048,4.166117
X,Y
-1.2034613,4.1983595
X,Y
-1.4196868,4.2683554
X,Y
-1.3879641,4.2652454
X,Y
-1.2805487,4.2777004
X,Y
-1.1694229,4.2972407
X,Y
-1.3755237,4.3095684
X,Y
-1.2469748,4.330036
X,Y
-1.1428815,4.346044
X,Y
-1.1372315,4.2896347
X,Y
-1.2666467,4.3784127
X,Y
-1.3269172,4.3801365
X,Y
-1.2397066,4.308198
X,Y
-1.1678586,4.3417196
X,Y
-1.132383,4.3831673
X,Y
-1.1111101,4.408264
X,Y
-1.0831041,4.431563
X,Y
-1.1076365,4.475449
X,Y
-1.0693129,4.480054
X,Y
-1.1178108,4.4897103
X,Y
-1.0438774,4.5765142
X,Y
-1.0603921,4.53964
X,Y
-1.0658467,4.562175
X,Y
-1.0571091,4.602766
X,Y
-1.0172331,4.616664
X,Y
-0.9645323,4.5479665
X,Y
-0.94374067,4.6108117
X,Y
-0.95071924,4.622906
X,Y
-0.97573316,4.6380987
X,Y
-0.9708396,4.668184
X,Y
-0.97825116,4.746522
X,Y
-0.9571254,4.9277463
X,Y
1.0804203,5.1054993
X,Y
1.1372035,5.046095
X,Y
1.1324675,5.0369463
X,Y
1.1952746,4.9593353
X,Y
1.1925657,4.944054
X,Y
1.2185712,4.8941627
X,Y
1.6812791,4.883046
X,Y
1.1964357,4.845543
X,Y
1.2700295,4.9124694
X,Y
1.4796495,4.832194
X,Y
1.5642736,4.8044467
X,Y
1.6556702,4.7616754
X,Y
1.2529805,4.7640204
X,Y
1.5873051,4.7384915
X,Y
1.2220781,4.676768
X,Y
1.3237376,4.663569
X,Y
1.4744132,4.6857758
X,Y
1.2746321,4.661034
X,Y
1.2696422,4.6018405
X,Y
1.2576487,4.5891476
X,Y
1.2586339,4.5602646
X,Y
1.2880903,4.5346165
X,Y
1.5408401,4.547189
X,Y
1.3054917,4.5062003
X,Y
1.5299747,4.4996924
X,Y
1.5223765,4.451987
X,Y
1.4821107,4.4698677
X,Y
1.4908073,4.426763
X,Y
1.6192147,4.371278
X,Y
1.5957786,4.393137
X,Y
1.676426,4.3369107
X,Y
1.6851937,4.312405
X,Y
1.6459713,4.313329
X,Y
1.6665552,4.3088145
X,Y
1.7267671,4.271195
X,Y
1.3637625,4.238764
X,Y
1.7302824,4.2174516
X,Y
1.632403,4.2106695
X,Y
1.382301,4.154416
X,Y
1.5646994,4.186394
X,Y
1.3251369,4.0639296
X,Y
1.6078224,4.025345
X,Y
2.194035,4.008817
X,Y
1.3358078,3.9524093
X,Y
1.693115,3.979966
X,Y
1.5927607,3.9428825
X,Y
1.6040957,3.9409935
X,Y
1.3505278,3.8622222
X,Y
1.3484482,3.8506808
X,Y
1.3282596,3.8128023
X,Y
1.3425295,3.7929378
X,Y
1.368916,3.7652678
X,Y
1.3591094,3.7060735
X,Y
1.3866994,3.6229434
X,Y
1.574701,3.6258018
X,Y
1.5354269,3.6174643
X,Y
1.6285323,3.5915313
X,Y
1.5508281,3.6013756
X,Y
1.5687522,3.599586
X,Y
1.597221,3.5439978
X,Y
1.5972958,3.5496278
X,Y
1.5295786,3.5570884
X,Y
1.6167783,3.5398893
X,Y
1.6802883,3.5006917
X,Y
1.6470221,3.5130286
X,Y
1.6185379,3.5183156
X,Y
1.5153672,3.5121772
X,Y
1.4894804,3.4780552
X,Y
1.4319073,3.4775913
X,Y
1.4333661,3.4901223
X,Y
1.4055943,3.5002518
X,Y
1.3623178,3.4399207
X,Y
1.4068857,3.344812
X,Y
1.3076066,3.3897471
X,Y
1.412435,3.5911098
X,Y
1.4516755,3.6243234
X,Y
1.5401663,3.6215587
X,Y
1.4560586,3.688042
X,Y
1.4512119,3.704262
X,Y
1.6248305,3.762359
X,Y
1.4536839,3.728245
X,Y
1.3836439,3.798116
X,Y
1.4217534,3.7945683
X,Y
1.3782909,3.8104277
X,Y
1.3298988,3.8553622
X,Y
1.5621167,3.9245007
X,Y
1.6076518,4.001038
X,Y
1.4162505,4.0220423
X,Y
1.403564,3.9573731
X,Y
1.3856587,4.0352335
X,Y
1.6438277,4.142984
X,Y
1.6134671,4.167767
X,Y
1.3647013,4.2147136
X,Y
1.7580806,4.205779
X,Y
1.6719246,4.2569785
X,Y
1.6647437,4.243417
X,Y
1.7347066,4.3081384
X,Y
1.439096,4.2924504
X,Y
1.8395205,4.3200107
X,Y
1.8017358,4.2838135
X,Y
1.731884,4.3246536
X,Y
1.7019874,4.3553405
X,Y
1.726263,4.385165
X,Y
1.7764117,4.369973
X,Y
1.6675856,4.4439635
X,Y
1.6734875,4.45922
X,Y
1.3629005,4.523118
X,Y
1.3528658,4.53645
X,Y
1.6164836,4.549032
X,Y
1.3965311,4.546719
X,Y
1.6144639,4.5598965
X,Y
1.6074991,4.5858755
X,Y
1.2874405,4.5551114
X,Y
1.6097136,4.648551
X,Y
1.2653854,4.640998
X,Y
1.3207407,4.7368903
X,Y
1.3068284,4.799195
X,Y
1.2608219,4.840757
X,Y
1.2117068,4.850812
X,Y
1.2161466,4.8963013
X,Y
1.5475715,4.8746476
X,Y
1.2535203,4.8804536
X,Y
1.2497711,4.9409184
X,Y
1.2766539,4.92771
X,Y
1.2900901,4.9154663
X,Y
1.1928179,4.945667
X,Y
1.1983107,4.9970345
X,Y
1.1929966,5.010992
X,Y
-0.75129604,5.1039886
X,Y
-0.7551788,5.0276093
X,Y
-0.8634578,5.0526423
X,Y
-0.83954084,5.0429893
X,Y
-0.8425656,4.9879274
X,Y
-0.91593355,4.984046
X,Y
-0.88808566,4.978493
X,Y
-0.921372,4.9879804
X,Y
-0.9154255,4.9343576
X,Y
-0.91652596,4.9289794
X,Y
-0.89283323,4.9061594
X,Y
-0.95793205,4.912673
X,Y
-0.9734331,4.869551
X,Y
-1.0188804,4.8545785
X,Y
-1.0319495,4.8393025
X,Y
-1.0473049,4.799126
X,Y
-1.0180613,4.783307
X,Y
-1.1499548,4.7416024
X,Y
-1.1451489,4.7092996
X,Y
-1.2250029,4.698167
X,Y
-1.1815327,4.6666117
X,Y
-1.1950377,4.6684813
X,Y
-1.1722493,4.64846
X,Y
-1.1525835,4.597496
X,Y
-1.0705884,4.5693235
X,Y
-1.340748,4.5742884
X,Y
-1.3450112,4.579708
X,Y
-1.3992075,4.5427823
X,Y
-1.1482695,4.476336
X,Y
-1.127221,4.4911275
X,Y
-1.232381,4.445458
X,Y
-1.3646969,4.431175
X,Y
-1.2173678,4.3424754
X,Y
-1.3093593,4.3379836
X,Y
-1.4896375,4.314552
X,Y
-1.1795539,4.2809424
X,Y
-1.3357506,4.238957
X,Y
-1.3803924,4.224955
X,Y
-1.1983366,4.1781154
X,Y
-1.0998409,4.1417
X,Y
-1.4271545,4.1421504
X,Y
-1.3701283,4.1377463
X,Y
-1.4334062,4.0889072
X,Y
-1.1566648,4.0380554
X,Y
-1.3715866,4.020589
X,Y
-1.3661146,3.99367
X,Y
-1.1994269,3.9114983
X,Y
-1.4225334,3.8952186
X,Y
-1.2749368,3.898584
X,Y
-1.4619622,3.8748422
X,Y
-1.518069,3.8636184
X,Y
-1.4799184,3.8507025
X,Y
-1.4850364,3.7633812
X,Y
-1.6482472,3.7658687
X,Y
-1.3335661,3.742435
X,Y
-1.261142,3.6803775
X,Y
-1.4960198,3.6695826
X,Y
-1.4167525,3.6229231
X,Y
-1.4601784,3.586646
X,Y
-1.4690459,3.5847275
X,Y
-1.3790116,3.507021
X,Y
-1.4593887,3.4816048
X,Y
-1.4874898,3.4662015
X,Y
-1.4733747,3.4243762
X,Y
-1.4270585,3.3961911
X,Y
-1.4140476,3.3819454
X,Y
-1.5214683,3.325874
X,Y
-1.2249538,3.2850914
X,Y
-1.4717742,3.2643504
X,Y
-1.3788991,3.2231848
X,Y
-1.3929147,3.1842303
X,Y
-1.5094222,3.1611598
X,Y
-1.5446508,3.1152804
X,Y
-1.5358236,3.0968676
X,Y
-1.4948602,3.078997
X,Y
-1.4936383,3.0060115
X,Y
-1.5262824,2.999043
X,Y
-1.6343629,2.98072
X,Y
-1.5400864,2.9423532
X,Y
-1.5713989,2.9243531
X,Y
-1.5937128,2.9100614
X,Y
-1.5424328,2.878118
X,Y
-1.5447388,2.8280008
X,Y
-1.5289501,2.8181891
X,Y
-1.5293082,2.8061635
X,Y
-1.5429273,2.769543
X,Y
-1.674155,2.7357745
X,Y
-1.5858526,2.722488
X,Y
-1.5004456,2.6680686
X,Y
-1.4975973,2.668958
X,Y
-1.5187689,2.621177
X,Y
-1.5663873,2.6002927
X,Y
-1.5028269,2.5681944
X,Y
-1.4380884,2.5469265
X,Y
-1.3782536,2.5313194
X,Y
-1.3974482,2.5131097
X,Y
-1.4317728,2.4862845
X,Y
-1.3689822,2.454831
X,Y
-1.4052645,2.4461994
X,Y
-1.3423398,2.4426198
X,Y
-1.3330704,2.3365414
X,Y
-1.3589916,2.3282075
X,Y
-1.2483938,2.2764766
X,Y
-1.2694083,2.223716
X,Y
-1.4191736,2.2575982
X,Y
-1.4058117,2.2170973
X,Y
-1.4300251,2.2066329
X,Y
-1.3846247,2.1534684
X,Y
-1.3632435,2.1477337
X,Y
-1.3463815,2.0803487
X,Y
-1.2520995,2.0642917
X,Y
-1.3870991,2.0854764
X,Y
-1.3454393,2.0371208
X,Y
-1.2905945,2.036052
X,Y
-1.2879694,2.0324194
X,Y
-1.3113852,1.9429013
X,Y
-1.236988,1.9613047
X,Y
-1.1627766,1.8647522
X,Y
-1.1988907,1.9102721
X,Y
-1.205553,1.8622403
X,Y
-1.1660427,1.85262
X,Y
-1.1583338,1.862859
X,Y
-1.0962868,1.8244861
X,Y
-1.1193823,1.786055
X,Y
-1.0211685,1.7236797
X,Y
-1.0161828,1.6677606
X,Y
-1.0510657,1.7449168
X,Y
-1.029805,1.5988538
X,Y
-1.0204333,1.5785363
X,Y
-1.0477703,1.5541594
X,Y
-1.0456158,1.5446606
X,Y
-1.0359979,1.5152607
X,Y
-1.0347497,1.524653
X,Y
-1.0618987,1.5599278
X,Y
-1.022445,1.514005
X,Y
-0.92843384,1.4815812
X,Y
-0.9151722,1.4781876
X,Y
-0.86841655,1.4170756
X,Y
-0.8637257,1.401299
X,Y
-0.8098756,1.4025193
X,Y
-0.7488481,1.3707763
X,Y
-0.7542251,1.445842
X,Y
-0.7212636,1.4417676
X,Y
-0.7119323,1.4542842
X,Y
-0.70364684,1.3834617
X,Y
-0.71170366,1.4182204
X,Y
-0.6104634,1.4159205
X,Y
-0.54652613,1.2855191
X,Y
-0.5857847,1.3434685
X,Y
1.1569577,3.772381
X,Y
1.181716,3.7103631
X,Y
-1.5909034,3.1458478
X,Y
-1.5294002,3.1492927
X,Y
1.1914432,3.794369
X,Y
-1.604692,3.113721
X,Y
-1.5077964,3.113926
X,Y
-1.4499546,3.2768257
X,Y
-1.391407,3.2675846
X,Y
-1.4196658,3.3335843
X,Y
-1.4862083,3.3007543
X,Y
-1.4591109,3.2475586
X,Y
-1.4237053,3.2294753
X,Y
-1.451874,3.2919688
X,Y
-1.4114938,3.250453
X,Y
-1.4457726,3.23766
X,Y
-1.4740807,3.2913475
X,Y
-1.5359176,3.2862616
X,Y
-1.571014,3.2618792
X,Y
-1.5127015,3.2402983
X,Y
-1.532245,3.238965
X,Y
-1.5139079,3.2166643
X,Y
-1.5233171,3.2160728
X,Y
-1.4894958,3.2062745
X,Y
-1.4809941,3.18391
X,Y
-1.5931829,3.1619475
X,Y
-1.4908668,3.159193
X,Y
-1.582148,3.1778145
X,Y
-1.5793335,3.151993
X,Y
-1.4096422,3.1210263
X,Y
-1.4922645,3.1036508
X,Y
-1.5152942,3.1295624
X,Y
-1.503831,3.1220636
X,Y
-1.498258,3.1047544
X,Y
-1.5315328,3.0479636
X,Y
-1.499878,3.0607603
X,Y
-1.4999715,3.0706885
X,Y
-1.4978311,3.0577242
X,Y
1.2559501,3.8192182
X,Y
-1.468384,3.0023003
X,Y
-1.4569715,3.0334582
X,Y
1.2790939,3.763737
X,Y
-1.5313461,2.981321
X,Y
-1.4668955,2.9570272
X,Y
-1.5303897,2.9477453
X,Y
-1.5020334,2.9009423
X,Y
-1.5208763,2.9001157
X,Y
-1.4607205,2.8783164
X,Y
1.2716149,3.8273315
X,Y
-1.4413755,2.8544633
X,Y
-1.5225958,2.8086505
X,Y
-1.4087968,2.7869692
X,Y
-1.4673492,2.783104
X,Y
-1.3620476,2.7473578
X,Y
-1.4745103,2.749126
X,Y
-1.4244916,2.7430646
X,Y
-1.4580773,2.6944067
X,Y
-1.4765102,2.6549509
X,Y
-1.5060759,2.6276
X,Y
-1.5027348,2.6096675
X,Y
1.2741015,3.915655
X,Y
-1.4723155,2.5278304
X,Y
1.3689908,3.936406
X,Y
-1.4814197,2.5495758
X,Y
1.3579901,4.0155354
X,Y
-1.5052934,2.4976945
X,Y
1.6456252,4.1337385
X,Y
-1.4699826,2.492309
X,Y
1.3633856,4.0115833
X,Y
-1.4813155,2.4822938
X,Y
1.3623726,4.0606313
X,Y
-1.4057668,2.422528
X,Y
1.3390174,4.1570716
X,Y
-1.4334172,2.3791769
X,Y
1.5834963,4.283775
X,Y
-1.4101728,2.3484678
X,Y
1.3437853,4.274193
X,Y
-1.4067392,2.3307588
X,Y
1.3297069,4.231408
X,Y
-1.4728217,2.3148358
X,Y
1.3553863,4.2842445
X,Y
-1.4219403,2.243145
X,Y
1.3789129,4.361987
X,Y
-1.4305747,2.240154
X,Y
1.3467209,4.373305
X,Y
-1.461795,2.1845078
X,Y
1.5268376,4.406849
X,Y
-1.3256531,2.1240535
X,Y
1.3243643,4.525313
X,Y
-1.4119645,2.0917375
X,Y
1.4327906,4.517188
X,Y
-1.3694272,2.0814235
X,Y
1.3073413,4.5183983
X,Y
-1.2908996,2.020318
X,Y
1.271409,4.5911155
X,Y
-1.2736795,2.0204132
X,Y
1.3202583,4.565002
X,Y
-1.2840812,2.0087442
X,Y
1.2896776,4.560736
X,Y
-1.2424517,1.9852399
X,Y
1.2905879,4.605157
X,Y
-1.27121,1.9590871
X,Y
1.3222075,4.612708
X,Y
-1.1990094,1.9073621
X,Y
1.7343788,4.634523
X,Y
-1.221383,1.9225452
X,Y
1.3249676,4.6855774
X,Y
-1.1859622,1.8887384
X,Y
1.3268993,4.6981487
X,Y
-1.1625744,1.8359636
X,Y
-1.1655416,1.8427957
X,Y
-1.0882839,1.7740048
X,Y
1.3534483,4.800545
X,Y
-1.1090419,1.7061144
X,Y
1.3007983,4.952291
X,Y
-1.1050549,1.6244968
X,Y
-1.100044,1.6168976
X,Y
1.2914761,4.9123282
X,Y
-1.0702835,1.6699433
X,Y
1.6822865,4.946287
X,Y
-1.050713,1.6381904
X,Y
1.385172,4.9541016
X,Y
-0.98214173,1.6185778
X,Y
1.8117489,4.926603
X,Y
-0.9869546,1.6062312
X,Y
-0.95407546,1.5911043
X,Y
1.2991275,4.977078
X,Y
-0.97075903,1.6195446
X,Y
-0.9222023,1.562879
X,Y
-0.9446479,1.4939044
X,Y
-0.87860215,1.4543606
X,Y
-0.8900497,1.5145899
X,Y
-0.810725,1.4546301
X,Y
-0.77202684,1.4844177
X,Y
-0.7499545,1.408426
X,Y
-0.7063707,1.3855258
X,Y
-0.6668051,1.3852593
X,Y
-0.62557626,1.4167839
X,Y
-0.59852904,1.4088128
X,Y
-0.55532223,1.3864844
X,Y
-0.54328763,1.4181219
X,Y
-0.551416,1.3735833
X,Y
-0.50645983,1.3485767
X,Y
-0.45585746,1.3599881
X,Y
-0.42281455,1.3528218
X,Y
-0.3266308,1.2700806
X,Y
-0.35375583,1.3102803
X,Y
-0.3091253,1.295361
X,Y
-0.25973347,1.2872418
X,Y
-0.26555714,1.3344992
X,Y
-0.22497277,1.2980775
X,Y
0.1577863,1.285509
X,Y
0.17776608,1.3265728
X,Y
0.20008604,1.3030767
X,Y
0.23095386,1.3349898
X,Y
0.24324948,1.3921615
X,Y
0.28483215,1.353936
X,Y
0.30946076,1.3555942
X,Y
0.3143595,1.3715119
X,Y
0.40238076,1.3456317
X,Y
0.40433872,1.3731428
X,Y
0.44213918,1.384874
X,Y
0.43768787,1.4160305
X,Y
0.5911301,1.4211946
X,Y
0.63023216,1.4443527
X,Y
0.6512934,1.4122568
X,Y
0.72227657,1.4506202
X,Y
0.753328,1.4656594
X,Y
0.8487973,1.468557
X,Y
0.8281775,1.4575065
X,Y
0.8201852,1.5145432
X,Y
1.0065348,1.8877633
X,Y
1.0741818,1.7157524
X,Y
1.0744299,1.7487744
X,Y
-0.7638285,5.094304
X,Y
1.1873293,1.9537138
X,Y
-0.7929464,5.066601
X,Y
1.1128525,1.8545184
X,Y
-0.8361111,5.055184
X,Y
-0.8436521,4.961936
X,Y
-0.81474096,4.9643245
X,Y
-0.92296547,4.948554
X,Y
1.2603462,2.0364149
X,Y
-0.9431906,4.9336348
X,Y
1.2951989,2.0733073
X,Y
-0.9821033,4.885646
X,Y
-0.9531919,4.8916035
X,Y
-0.99825853,4.850642
X,Y
1.332222,2.1533866
X,Y
-1.0400972,4.790585
X,Y
1.5761383,2.229633
X,Y
-0.96780795,4.7394834
X,Y
1.4712108,2.2587373
X,Y
-1.1260939,4.7276816
X,Y
1.4945829,2.2759542
X,Y
-1.1103625,4.6888285
X,Y
1.5055281,2.266544
X,Y
-1.1422821,4.655013
X,Y
-1.0571376,4.654804
X,Y
-1.1802515,4.5736675
X,Y
-1.1156015,4.5599103
X,Y
1.4109886,2.3815188
X,Y
-1.1405897,4.513538
X,Y
1.4814368,2.4447682
X,Y
-1.1021484,4.499691
X,Y
1.4306852,2.4352767
X,Y
-1.1904863,4.431879
X,Y
1.429964,2.4758244
X,Y
-1.1116521,4.4312305
X,Y
1.5268098,2.5628414
X,Y
-1.117717,4.370191
X,Y
1.5243464,2.5995023
X,Y
-1.179803,4.3043027
X,Y
1.5117164,2.6462424
X,Y
-1.1687901,4.3703322
X,Y
1.6771419,2.6821768
X,Y
-1.1691091,4.2810616
X,Y
1.6399682,2.6852481
X,Y
-1.2336133,4.2483115
X,Y
1.590556,2.6788502
X,Y
-1.1857183,4.2095675
X,Y
1.6082295,2.7055116
X,Y
-1.2061315,4.175091
X,Y
-1.475089,4.202247
X,Y
1.4792215,2.7899773
X,Y
-1.3672003,4.094964
X,Y
-1.2634767,4.0847874
X,Y
-1.1777296,4.066047
X,Y
1.5428634,2.8393297
X,Y
-1.5342706,4.012035
X,Y
-1.2322589,3.9567358
X,Y
-1.4790044,3.951349
X,Y
-1.4351848,3.901003
X,Y
1.6004411,2.9986417
X,Y
-1.4462769,3.8865063
X,Y
-1.4391564,3.826589
X,Y
-1.6211365,3.7952409
X,Y
1.5882788,3.0808694
X,Y
-1.5701667,3.7593622
X,Y
-1.6416013,3.7404883
X,Y
1.5639142,3.1826494
X,Y
-1.6913658,3.7075515
X,Y
-1.5511762,3.683657
X,Y
-1.5156895,3.6370971
X,Y
-1.6243247,3.6007762
X,Y
-1.6214744,3.544611
X,Y
-1.635349,3.5021663
X,Y
-1.6069827,3.408681
X,Y
-1.1892333,3.3419015
X,Y
-1.1895194,3.2794409
X,Y
1.6618181,3.603094
X,Y
-1.1971377,3.3168118
X,Y
-1.4081277,3.3079112
X,Y
1.6652954,3.6337328
X,Y
-1.305684,3.2495968
X,Y
-1.461729,3.2343822
X,Y
1.6828239,3.6460795
X,Y
-1.5273126,3.1752534
X,Y
1.7085656,3.726893
X,Y
-1.5421858,3.175225
X,Y
1.6202646,3.6814008
X,Y
-1.3850423,3.1372411
X,Y
1.6940298,3.7409484
X,Y
1.7770721,3.8232234
X,Y
-1.3610038,3.0972707
X,Y
-1.4374695,3.043083
X,Y
1.8202316,3.8655555
X,Y
-1.4721137,2.983677
X,Y
1.8253939,3.830937
X,Y
-1.4976944,2.9486825
X,Y
1.7622508,3.923019
X,Y
-1.5236061,2.9213066
X,Y
1.80498,3.9660413
X,Y
-1.4922887,2.8833
X,Y
1.7912521,4.003683
X,Y
-1.538146,2.8734329
X,Y
1.7875683,3.9932761
X,Y
-1.6480275,2.8237855
X,Y
1.8011671,4.098838
X,Y
-1.5280291,2.776371
X,Y
1.8740299,4.0569005
X,Y
-1.5086083,2.8033004
X,Y
1.795893,4.1520033
X,Y
-1.4619708,2.7329698
X,Y
1.8174796,4.243301
X,Y
-1.4850681,2.6869133
X,Y
1.8633221,4.2156057
X,Y
-1.5386164,2.6943521
X,Y
1.8672088,4.243511
X,Y
-1.5087665,2.624517
X,Y
1.8358831,4.216252
X,Y
-1.5562013,2.564535
X,Y
1.7192161,4.3158603
X,Y
-1.550662,2.551054
X,Y
1.8127999,4.3465524
X,Y
-1.6282239,2.5173008
X,Y
1.7743341,4.3737364
X,Y
-1.5624201,2.4826078
X,Y
1.8248031,4.400034
X,Y
-1.505578,2.439081
X,Y
1.3878012,4.4410863
X,Y
-1.4468205,2.4366877
X,Y
-1.3999628,2.3991902
X,Y
1.6848128,4.5084653
X,Y
-1.3462883,2.3491597
X,Y
1.4031873,4.555543
X,Y
-1.429731,2.325823
X,Y
1.7174658,4.595884
X,Y
-1.3604145,2.2929797
X,Y
-1.2694842,2.29427
X,Y
-1.306802,2.2163835
X,Y
-1.3287432,2.223453
X,Y
1.3328587,4.609706
X,Y
-1.302904,2.1407492
X,Y
1.5602822,4.68576
X,Y
-1.2837422,2.0405402
X,Y
1.7007617,4.737063
X,Y
-1.2909579,2.014091
X,Y
1.6568369,4.757227
X,Y
-1.2862538,1.9758755
X,Y
1.6289544,4.794059
X,Y
-1.2606425,1.9352254
X,Y
1.3699939,4.8234906
X,Y
-1.2565885,1.9115808
X,Y
1.3249384,4.8321023
X,Y
-1.2534901,1.9650909
X,Y
1.2825216,4.8785157
X,Y
-1.2444667,1.8680192
X,Y
1.3103538,4.909478
X,Y
-1.2484301,1.8462296
X,Y
1.3123373,4.894201
X,Y
-1.1988622,1.8550968
X,Y
1.2265393,4.9086766
X,Y
-1.1858674,1.8146241
X,Y
-1.1234267,1.7506481
X,Y
1.2102996,4.947841
X,Y
-1.1228688,1.749696
X,Y
-1.102981,1.7112155
X,Y
-1.0310338,1.668797
X,Y
-1.0227101,1.680131
X,Y
1.1649106,4.9885273
X,Y
-0.96912944,1.6172079
X,Y
-0.9670672,1.6713473
X,Y
-0.9716953,1.6577474
X,Y
-0.9204158,1.6201293
X,Y
-0.9139026,1.6335119
X,Y
-0.87396365,1.5563108
X,Y
-0.84176254,1.5015993
X,Y
-0.84355074,1.539368
X,Y
-0.82243234,1.4789308
X,Y
-0.7657204,1.4230453
X,Y
-0.74020374,1.3916987
X,Y
-0.71669495,1.3675092
X,Y
-0.69580436,1.4037216
X,Y
-0.6769673,1.3010867
X,Y
-0.6180742,1.3038858
X,Y
-0.59169114,1.3021123
X,Y
-0.5770199,1.2803135
X,Y
-0.55981517,1.3134507
X,Y
-0.50143695,1.2847531
X,Y
-0.46979654,1.3043115
X,Y
-0.4187469,1.2854576
X,Y
-0.3912479,1.3392204
X,Y
-0.3499724,1.3938518
X,Y
-0.32107106,1.3818235
X,Y
-0.2802515,1.3761348
X,Y
-0.21099707,1.4295129
X,Y
0.20668216,1.3732009
X,Y
0.2177041,1.3649647
X,Y
0.2715647,1.4004556
X,Y
0.35809886,1.3528845
X,Y
0.35315874,1.4190998
X,Y
